Invoice ID,Customer ID,Customer Name,Invoice Type,Status,Invoice Date,Due Date,Available Discount,Amount,Balance Due,Email,Copy Email,Currency,PO Number,Payment Terms,Comments,Discount,Freight,Miscellaneous Cost,Subtotal,Tax Amount,Billing Address Name,Billing Address1,Billing Address2,Billing City,Billing State,Billing Zip,Billing Country,Shipping Address Name,Shipping Address1,Shipping Address2,Shipping City,Shipping State,Shipping Zip,Shipping Country
INVPS1001,HOLLINGC0001,Holling Communications Inc.,POSINV,Outstanding,05/30/2025,06/24/2024,,$203.25,$203.25,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$189.95,$13.30,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,114 Sugar Grove,,Columbia,MO,65201-3846,USA
INV1022,PLAZAONE0001,Plaza One,STDINV,Paid,05/30/2025,06/19/2024,,$812.99,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$759.80,$53.19,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
INV1010,ISNINDUS0001,ISN Industries,STDINV,Outstanding,05/30/2025,06/16/2024,,"$1,444.45","$1,444.45",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,349.95",$94.50,Sheila Crossman,987 Union Circle,,Lockport,IL,60441-2239,USA,Sheila Crossman,806 Union Circle,,Lockport,IL,60441-2239,USA
INVPS1006,CONTOSOL0001,"Contoso, Ltd.",POSINV,Outstanding,05/10/2024,06/09/2024,,$117.65,$117.65,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$109.95,$7.70,Connie White,2401 Mineral Point Road,Dept A,Omaha,NE,68145-2401,USA,Purchasing,2401 Mineral Point Road,,Omaha,NE,68145-2401,USA
INV1019,BLUEYOND0001,Blue Yonder Airlines,STDINV,Outstanding,05/15/2024,06/09/2024,,"$1,349.95","$1,349.95",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,349.95",$0.00,,P.O. Box 5415,,Wichita,KS,67201,USA,Lt. James Whitson,P.O. Box 1523,,Wichita,KS,67201,USA
INVPS1005,BOYLESCO0001,Boyle's Country Inn's,POSINV,Outstanding,05/30/2025,06/09/2024,,$731.94,$731.94,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$609.95,$121.99,Sarah Parnell,1234 Burke,,Melbourne,VIC,3000,Australia,Sarah Parnell,109 Burke,,Melbourne,VIC,3000,Australia
INV1017,MAHLERST0001,Mahler State University,STDINV,Outstanding,05/15/2024,06/09/2024,,"$5,999.95","$5,999.95",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,999.95",$0.00,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4000 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
INV1016,METROPOL0001,Metropolitan Fiber Systems,STDINV,Outstanding,05/30/2025,06/09/2024,,$10.65,$10.65,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$9.95,$0.70,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA,Sales Dept.,5713 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA
INV1020,ASTORSUI0001,Astor Suites,STDINV,Paid,05/10/2024,06/09/2024,,$31.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$29.85,$2.10,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
INV1014,CENTRALC0001,Central Communications LTD,STDINV,Outstanding,05/15/2024,06/09/2024,,$31.95,$31.95,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$29.85,$2.10,Phil Watson,1012 Aukland St. West,Dept. A,Chicago,IL,60601-2333,USA,Mary Weist,1012 Aukland St. West,,Chicago,IL,60601-2333,USA
INVPS1003,HOLLINGC0001,Holling Communications Inc.,POSINV,Outstanding,05/15/2024,06/09/2024,,$128.30,$128.30,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$119.90,$8.40,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,114 Sugar Grove,,Columbia,MO,65201-3846,USA
INVPS1004,LECLERC0001,LeClerc & Associates,POSINV,Outstanding,05/30/2025,06/09/2024,,"$1,320.82","$1,320.82",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,234.40",$86.42,Claire Dionne,Box 1283,,Montreal,PQ,H4Q 6J8,Canada,Claire Dionne,3321 West Broadway,,Montreal,PQ,H4Q 6J8,Canada
INVPS1002,BREAKTHR0001,Breakthrough Telemarketing,POSINV,Outstanding,05/30/2025,06/09/2024,,$42.59,$42.59,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$39.80,$2.79,Marie Perry,15 Arbutus St,,Montreal,PQ,H3R 3T2,Canada,Nancy Dutchak,3030 Arbutus St.,,Montreal,PQ,H3R 3T2,Canada
INV1018,LAWRENCE0001,Lawrence Telemarketing,STDINV,Outstanding,05/15/2024,06/09/2024,,$9.37,$9.37,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$8.75,$0.62,Accounting Dept.,1345 21st Ave S,,Lawrence,KS,66208,USA,Rod Williams,1345 21st Ave S,,Lawrence,KS,66208,USA
STDINV2248,VISIONIN0001,Vision Inc.,STDINV,Outstanding,04/12/2027,05/18/2024,,"$73,947.65","$73,947.65",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$69,109.95","$4,837.70",Julius Gochian,123 S.W.  49 Ave,,Indianapolis,IN,46206-1222,USA,Julius Gochian,210 S.W.  49 Ave,,Indianapolis,IN,46206-1222,USA
INVPS1007,WESTCENT0001,West Central Distributors,POSINV,Outstanding,04/12/2027,05/17/2024,,$99.75,$99.75,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$99.75,$0.00,Service Department,1234 2nd Street,,Rockford,IL,61126-3214,USA,Service Department,1421 2nd Street,,Rockford,IL,61126-3214,USA
IVC06,BERRYMED0001,Berry Medical Center,INVOICE,Outstanding,04/15/2024,05/15/2024,,"$14,819.45","$14,819.45",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$13,849.95",$969.50,Accounting,Suite 189,2000 West Oak,Fond Du Lac,WI,54935-9990,USA,Development Office,Suite 187,2000 West Oak,Fond Du Lac,WI,54935-9990,USA
IVC02,COHOWINE0001,Coho Wintery,INVOICE,Outstanding,04/15/2024,05/15/2024,,$609.75,$609.75,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$569.85,$39.90,Brian Nypen,234 Hickman St.,,Springfield,IL,62703,USA,Brian Nypen,124 Hickman St.,,Springfield,IL,62703,USA
IVC03,RAINBOWR0001,Rainbow Research,INVOICE,Outstanding,04/15/2024,05/15/2024,,$609.75,$609.75,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$569.85,$39.90,Darla Juhl,3456 N. Jupiter St,,St Louis,MO,63156-3427,USA,Darla Juhl,3427 N. Jupiter St,,St Louis,MO,63156-3427,USA
IVC12,HOLLINGC0001,Holling Communications Inc.,INVOICE,Outstanding,04/15/2025,05/15/2024,,$117.65,$117.65,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$109.95,$7.70,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,114 Sugar Grove,,Columbia,MO,65201-3846,USA
IVC07,DIRECTMA0001,Direct Marketers,INVOICE,Outstanding,04/15/2024,05/15/2024,,$117.65,$117.65,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$109.95,$7.70,Carlos Romero,8765 9 St. W.,,St. Paul,MN,55101-8011,USA,Carlos Romero,8011 9 St. W.,,St. Paul,MN,55101-8011,USA
IVC04,SSPROPER0001,S & S Properties,INVOICE,Outstanding,04/15/2024,05/15/2024,,"$1,027.15","$1,027.15",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$959.95,$67.20,Kim Lucas,1234 S. Roberts St.,,Detroit,MI,48233-2190,USA,Kim Lucas,2190 S. Roberts St.,,Detroit,MI,48233-2190,USA
IVC09,PULASKIE0001,Pulaski Enterprises Inc.,INVOICE,Outstanding,04/15/2024,05/15/2024,,$21.30,$21.30,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$19.90,$1.40,Mary Jo Bancroft,3456 E. Main Parkway,,Duluth,MN,55806,USA,Mary Jo Bancroft,3432 E. Main Parkway,,Duluth,MN,55806,USA
IVC11,CENTRALI0001,Central Illinois Hospital,INVOICE,Outstanding,04/15/2025,05/15/2024,,$128.30,$128.30,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$119.90,$8.40,Robert Keith,765 West 24th Street,,Peoria,IL,61601-4542,USA,Robert Keith,733 West 24th Street,,Peoria,IL,61601-4542,USA
IVC10,MARGIEST0001,Margie's Travel,INVOICE,Outstanding,04/15/2024,05/15/2024,,$31.95,$31.95,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$29.85,$2.10,Ruth Hunter,6789 82 Ave S.,,Minneapolis,MN,55402-1249,USA,Ruth Hunter,6864 82 Ave S.,,Minneapolis,MN,55402-1249,USA
IVC08,LASERMES0001,Laser Messenger Service,INVOICE,Outstanding,04/15/2024,05/15/2024,,$21.30,$21.30,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$19.90,$1.40,Dennis Swenson,98765 Crossway Park Dr,,Bloomington,MN,55304-9840,USA,Dennis Swenson,11041 Crossway Park Dr,,Bloomington,MN,55304-9840,USA
IVC01,HEARTLAN0001,Heartland Tower Systems,INVOICE,Outstanding,04/15/2024,05/15/2024,,$609.75,$609.75,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$569.85,$39.90,Jean Thompson,P.O. Box 8392,,Kansas City,MO,64108,USA,John Matthews,432 Stevens Street,,Kansas City,MO,64108,USA
IVC15,PACIFICD0001,Pacific Digital,INVOICE,Outstanding,04/10/2025,05/10/2024,,$128.25,$128.25,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$119.85,$8.40,James Tweed,76543 Commerical Street,,Independence,MO,64501,USA,James Tweed,17409 Commerical Street,,Independence,MO,64501,USA
IVC20,JOHNSONK0001,"Johnson, Kimberly",INVOICE,Outstanding,04/10/2024,05/10/2024,,$21.35,$21.35,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$19.95,$1.40,Rachel White,P.O. Box 374,,Rockford,IL,61125-6755,USA,"Dr. Kimberly Johnson, M.D.",6149 S. 42nd Ave.,,Rockford,IL,61125-6755,USA
INV1015,MAGNIFIC0001,Magnificent Office Images,STDINV,Outstanding,05/15/2024,05/08/2024,,$385.15,$385.15,,,Z-US$,,,,$0.00,$0.00,$0.00,$359.95,$25.20,Elizabeth Swift,Box 3748,,Winnipeg,MB,R2S 3T4,Canada,Elizabeth Swift,1900 45 Ave.,,Winnipeg,MB,R2S 3T4,Canada
IVC05,WESTSIDE0001,Westside Cable Service,INVOICE,Outstanding,04/15/2024,04/15/2024,,$64.15,$64.15,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$59.95,$4.20,Pam Lockwood,123 Domino St. N,,Lansing,MI,48924-9237,USA,Pam Lockwood,1099 Domino St. N,,Lansing,MI,48924-9237,USA
INV1025,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,02/15/2024,03/17/2024,,$117.65,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$109.95,$7.70,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
INV1024,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,02/10/2024,03/12/2024,,$128.35,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$119.95,$8.40,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
SLS11116,ALTONMAN0001,Alton Manufacturing,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$29,591.80","$29,591.80",,,Z-US$,,2% 10/Net 30,,$0.00,$0.00,$0.00,"$27,655.89","$1,935.91",Jennifer Rossini,P.O. Box 3343,,Detroit,MI,48233-3343,USA,Ron Garland,348 23 East Ave,,Detroit,MI,48233-3343,USA
SLS11086,PLACEONE0001,Place One Suites,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$16,050.00","$16,050.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$15,000.00","$1,050.00",Foster Reed,Box 1409,,Vancouver,BC,V6C 3J9,Canada,Roger Bridges,4567 East River Road,,Vancouver,BC,V6C 3J9,Canada
SLS11016,AARONFIT0001,Aaron Fitz Electrical,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$5,000.00","$5,000.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,000.00",$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
SLS12013,WORLDENT0001,World Enterprises,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$7,109.47","$7,109.47",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$7,109.47",$0.00,Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA,Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA
SLS19031,PULASKIE0001,Pulaski Enterprises Inc.,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$8,518.98","$8,518.98",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$7,961.66",$557.32,Mary Jo Bancroft,3456 E. Main Parkway,,Duluth,MN,55806,USA,Mary Jo Bancroft,3456 E. Main Parkway,,Duluth,MN,55806,USA
SLS17024,HUMONGOU0001,Humongous Insurance,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$16,000.00","$16,000.00",,,Z-US$,,2% 10/Net 30,,$0.00,$0.00,$0.00,"$16,000.00",$0.00,Rose Williams,4509 145th St NW,Accounting Dept.,Omaha,NE,68107-4509,USA,Brian Sweeney,4567 145th St NW,,Omaha,NE,68107-4509,USA
SLS125001,REDSFOOD0001,Red's Food Market,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$3,276.46","$2,560.34",,,Z-US$,,2% 10/Net 30,,$0.00,$0.00,$0.00,"$3,276.46",$0.00,Bill Polaski,8765 W. Cordoba Way,,Kansas City,MO,64108-1862,USA,Bill Polaski,8765 W. Cordoba Way,,Kansas City,MO,64108-1862,USA
SLS15097,LEISURET0001,Leisure & Travel Consultants,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,03/01/2024,,"$12,311.84","$10,175.33",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$10,259.87","$2,051.97",Rodney Lawry,City 123,,Sydney,NSW,2000,Australia,Rodney Lawry,City 123,,Sydney,NSW,2000,Australia
DM15113,HOMEFURN0001,Home Furnishings Limited,DEBIT MEMO,Outstanding,01/01/2024,03/01/2024,,$488.54,$488.54,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$488.54,$0.00,Manuel Le Hoya,234 Heritage Ave.,,Midland,MI,48640-9392,USA,Chris Long Feather,992 12 St W,,Midland,MI,48640-9392,USA
SVC17035,METROPOL0001,Metropolitan Fiber Systems,SERVICE & REPAIR,Outstanding,01/01/2024,03/01/2024,,"$2,495.53","$1,237.90",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,495.53",$0.00,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA
SVC17085,PLACEMAD0001,Place & MacDero Associates,SERVICE & REPAIR,Outstanding,01/01/2024,03/01/2024,,"$1,721.60","$1,721.60",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,608.97",$112.63,Phillip Stewart,Box 473,,Calgary,AB,T2P 4G7,Canada,Phillip Stewart,9876 Willingdon,,Calgary,AB,T2P 4G7,Canada
SVC11021,ASSOCIAT0001,Associated Insurance Company,Default,Paid,01/01/2024,03/01/2024,,"$2,159.87",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,159.87",$0.00,Dmitry Rodin,Box 3849,,Lincoln,NE,68502-3849,USA,Dmitry Rodin,321 Garden Mall,,Lincoln,NE,68502-3849,USA
SLS114003,HAMPTONV0001,Hampton Village Eatery,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$8,150.00","$8,150.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$8,150.00",$0.00,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA
SLS11085,PLACEONE0001,Place One Suites,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$6,000.97","$6,000.97",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,608.38",$392.59,Foster Reed,Box 1409,,Vancouver,BC,V6C 3J9,Canada,Roger Bridges,4567 East River Road,,Vancouver,BC,V6C 3J9,Canada
SLS15064,DOLLISCO0001,Dollis Cove Resort,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$4,431.88","$4,224.49",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$4,141.94",$289.94,Martin Duckett,Box 342,,Charlottetown,PE,C3G 3W6,Canada,Phyllis Duckett,765 Kingway,,Charlottetown,PEI,C3G 3W6,Canada
SLS123003,NETWORKS0001,Network Solutions,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$9,500.00","$9,500.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$9,500.00",$0.00,Roseanne Polk,PO Box 2345,,Lake Zurich,IL,60047-1115,USA,Roseanne Polk,PO Box 2345,,Lake Zurich,IL,60047-1115,USA
SLS15032,DIRECTMA0001,Direct Marketers,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$2,594.54","$2,594.54",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,594.54",$0.00,Carlos Romero,8765 9 St. W.,,St. Paul,MN,55101-8011,USA,Carlos Romero,8765 9 St. W.,,St. Paul,MN,55101-8011,USA
SLS13015,ADAMPARK0001,Adam Park Resort,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$5,470.19","$5,445.19",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,112.33",$357.86,Roberta Masouras,P.O. Box 1391,,Indianapolis,IN,46206-1391,USA,Roberta Masouras,Suite 9876,321 Chestnut Drive,Indianapolis,IN,46206-1391,USA
SLS126001,SNELLING0001,Snelling Communications Inc.,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$9,353.64","$1,831.54",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$9,353.64",$0.00,Loren Shay,4321 East Wisconsin Ave.,,Chicago,IL,60604-4100,USA,Loren Shay,4321 East Wisconsin Ave.,,Chicago,IL,60604-4100,USA
SLS15012,HOMEFURN0001,Home Furnishings Limited,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/28/2024,,"$2,082.10","$2,082.10",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,945.89",$136.21,Manuel Le Hoya,234 Heritage Ave.,,Midland,MI,48640-9392,USA,Chris Long Feather,992 12 St W,,Midland,MI,48640-9392,USA
SVC115004,COHOWINE0001,Coho Wintery,SERVICE & REPAIR,Outstanding,01/01/2024,02/28/2024,,"$2,080.94","$2,080.94",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,080.94",$0.00,Brian Nypen,234 Hickman St.,,Springfield,IL,62703,USA,Brian Nypen,234 Hickman St.,,Springfield,IL,62703,USA
SLS14095,COMPUTER0003,Computer Equipment Leasing,Default,Paid,01/01/2024,02/28/2024,,"$3,486.57",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,258.48",$228.09,Joan Swift,123 Churchill Rd,,Sydney,NSW,2000,Australia,Alan Stewart,58 Churchill Rd,,Sydney,NSW,2000,Australia
SLS11033,COMPUTEC0001,Compu-Tech Solutions,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/27/2024,,"$9,605.95","$9,605.95",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$8,977.52",$628.43,Jia Zhou,P.O. Box 2734,,Green Bay,WI,54305-5303,USA,Jia Zhou,23456 Meridan St. N.E.,,Green Bay,WI,54305-5303,USA
SALES000000000001,EXECUTIV0001,Executive Resources,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/27/2024,,"$10,213.39","$6,867.16",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$9,545.22",$668.17,Jeff Border,123 Alfred St,,Sydney,NSW,2000,Australia,Jeff Border,123 Alfred St,,Sydney,NSW,2000,Australia
SLS17084,PLACEMAD0001,Place & MacDero Associates,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/27/2024,,"$13,456.30","$13,456.30",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$12,575.98",$880.32,Phillip Stewart,Box 473,,Calgary,AB,T2P 4G7,Canada,Phillip Stewart,9876 Willingdon,,Calgary,AB,T2P 4G7,Canada
SLS16082,DATACOMM0001,Data Communications Inc.,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/27/2024,,"$12,705.43","$12,705.43",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$11,874.23",$831.20,Bill Menec,9876 112 St.,,Edmonton,AB,T5P 1T1,Canada,Bill Menec,9876 112 St.,,Edmonton,AB,T5P 1T1,Canada
SLS13064,NORTHERN0002,Northern Family Hospital,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/27/2024,,"$4,440.50","$4,440.50",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$4,150.00",$290.50,Ellen McDonald,987 Royal Park Centre,,St. John's,NF,A1C 1K4,Canada,Ellen McDonald,987 Royal Park Centre,,St. John's,NF,A1C 1K4,Canada
SLS11074,ADVANCED0002,Advanced Tech Satellite System,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/26/2024,,"$5,718.44","$5,718.44",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,344.34",$374.10,Grant Lasko,8765 66 Ave.,,Toronto,ON,M8D 7R5,Canada,Colm Cante,97 48 Ave,,Toronto,ON,M8D 7R5,Canada
SLS118002,DOWNTOWN001,Downtown Hotel,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/26/2024,,"$14,803.67","$13,894.67",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$13,894.67",$909.00,Yolanda Neilson,987 Chestnut Avenue,,Chicago,IL,60618-2991,,Yolanda Neilson,987 Chestnut Avenue,,Chicago,IL,60618-2991,
SLS11015,AARONFIT0001,Aaron Fitz Electrical,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/26/2024,,$833.33,$833.33,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$833.33,$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
SLS20000,AARONFIT0001,Aaron Fitz Electrical,INVOICE WITHOUT ITEMS,Outstanding,01/29/2025,02/26/2024,,"$2,461.00","$2,461.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,300.00",$161.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
SLS14023,COMTELPA0001,Comtel-Page Inc.,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/26/2024,,"$6,495.24","$6,495.24",,,Z-US$,,2% 10/Net 30,,$0.00,$0.00,$0.00,"$6,040.57",$454.67,Joanna Storsved,23456 82 Ave.,,Ames,IA,50010-3976,USA,Joanna Storsved,23456 82 Ave.,,Ames,IA,50010-3976,USA
SLS12012,WORLDENT0001,World Enterprises,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/26/2024,,"$16,033.74","$16,033.74",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$14,984.80","$1,048.94",Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA,Service Center,987 Office Plaza Drive,,Detroit,MI,48233-4832,USA
DM20005,AARONFIT0001,Aaron Fitz Electrical,DEBIT MEMO,Outstanding,01/29/2025,02/26/2024,,"$2,500.00","$2,500.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,500.00",$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
SVC15005,CELLULAR0001,Cellular Express,SERVICE & REPAIR,Outstanding,01/29/2025,02/26/2024,,"$1,647.27","$1,647.27",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,647.27",$0.00,Michael Harjak,5678 Horseshoe Way,,Aurora,IL,60507-3322,USA,Jack Temple,224 R St North,,Aurora,IL,60507-3322,USA
SLS11014,AARONFIT0001,Aaron Fitz Electrical,Default,Paid,01/01/2024,02/26/2024,,"$3,531.75",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,300.70",$231.05,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
SLS113052,MAHLERST0001,Mahler State University,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/25/2024,,"$7,355.72","$7,355.72",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$6,874.50",$481.22,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
SLS110020,LAWRENCE0001,Lawrence Telemarketing,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/25/2024,,"$23,119.92","$23,119.92",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$21,607.40","$1,512.52",Accounting Dept.,1345 21st Ave S,,Lawrence,KS,66208,USA,Rod Williams,12345 21st Ave S,,Lawrence,KS,66208,USA
SLS11114,ALTONMAN0001,Alton Manufacturing,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/25/2024,,"$15,896.25","$15,896.25",,,Z-US$,,2% 10/Net 30,,$0.00,$0.00,$0.00,"$15,896.25",$0.00,Jennifer Rossini,P.O. Box 3343,,Detroit,MI,48233-3343,USA,Ron Garland,348 23 East Ave,,Detroit,MI,48233-3343,USA
SLS11084,PLACEONE0001,Place One Suites,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/25/2024,,"$6,289.13","$6,289.13",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,877.69",$411.44,Foster Reed,Box 1409,,Vancouver,BC,V6C 3J9,Canada,Roger Bridges,4567 East River Road,,Vancouver,BC,V6C 3J9,Canada
SLS112031,NORTHSTA0001,Northstar Mall,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,02/25/2024,,"$6,420.00","$6,420.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$6,000.00",$420.00,General Office,5432 Principal Ave.,,Mankato,MN,56001,USA,General Office,5432 Principal Ave.,,Mankato,MN,56001,USA
